dialog_id,frame_id,turn,context,speaker,DA
645,4,8,Do you know if it is close to parks?,user,"switch_frame, request"
645,4,9,"No park, just the beach, shopping, and mall.",wizard,inform
645,2,10,Is the Fukuoka one close to a park?,user,"switch_frame, request"
645,2,11,"No park, but this is in the heart of the city.",wizard,inform
645,6,12,"Okay, I want to book the economy one for Mexico City.",user,switch_frame
645,6,13,Great! Your flight is booked! You will receive a confirmation email shortly! Have a nice day!,wizard,inform
646,1,0,i want to go somewhere,user,inform
646,1,1,I want to help you go somewhere. But where did you have in mind?,wizard,request
646,1,2,idk. i will leave from calgary,user,inform
646,1,3,How does 17 days in Puebla sound?,wizard,offer
646,1,4,i can travel between september 1 and september 20. 3700 dollar budget,user,inform
646,1,5,"Perfect, then you might enjoy a stay at the Grand Brewery Mexico between September 1 and 17 for 1817.31USD.",wizard,inform
646,2,6,"done, book",user,"switch_frame, inform"
647,1,0,"I need to get to Porto Alegre. from Lima
I need to return by September 10
but I will leave as soon as possible
and I'm bringing a friend, I'll be paying for her",user,inform
647,1,1,"The most luxurious package with availability in Porto at the moment is the Golden Keep Hotel available for 5 days from Sept 6 to the 10th. It is only a 4 star rated hotel, but it does have a perfect 10/10 guest rating, the highest rating possible.",wizard,offer
647,3,2,what have you got available in Puebla,user,inform
647,3,3,Nothing  at the moment. Are you able to change your dates at all?,wizard,"no_result, request"
647,4,4,I can return on the 11th instead. does that yield anything better?,user,inform
647,4,5,No it does not.,wizard,no_result
647,2,6,well the Porto 4 star will have to do,user,switch_frame
647,2,7,"It is near the beach, park and shopping with business class seats. Would you like me to book you?",wizard,"inform, suggest"
647,2,8,"yes, do that",user,inform
647,2,9,Total price for this package for 2 adults is 8723.68USD.  Thank you for your booking.,wizard,"inform, inform"
647,2,10,thanks,user,thankyou
648,1,0,"I’m planning a family vacation for my half dozen little rug rats and wife! We’ve got fifteen grand put aside for this trip so spare no expense finding us a great stay! Tijuana is where we live, and we have been talking about going to San Diego.",user,"inform, inform"
648,1,1,Lovely! How many adults and how many children will be traveling on this trip?,wizard,request
648,1,2,2 adults 6 kids,user,inform
648,1,3,"I've found a trip for you! It would be at the Anomaly Inn & Suites, where you would be staying from September 12 to 17. Does this sound good to you?",wizard,offer
648,1,4,ohh uh I should’ve told you that we are only free to travel from Sept 5-12.. my bad!,user,inform
648,1,5,I can indeed. Does September 6-10 sound good?,wizard,offer
648,3,6,That would work with our schedule.. what is the hotel like?,user,switch_frame
648,3,7,"Its a 2.5 star near the park, but enjoys a 6.91/10 guest rating.",wizard,inform
648,4,8,What’s available in Ulsan?,user,inform
648,4,9,"Unfortunately, nothing.",wizard,"no_result, sorry"
648,5,10,Really? Not even for 16000?,user,inform
648,5,11,Not for any price - we just don't offer flights from Tijuana to Ulsan. Apologies!,wizard,"no_result, sorry"
648,6,12,"Ah, ok. Well last place we wanna check is Buenos Aires",user,inform
648,6,13,We've got results in Buenos Aires! Would you prefer flying business or economy?,wizard,"offer, suggest, suggest"
648,7,14,Can we afford both on our budget? I think I’d like to hear about the hotel details first,user,"switch_frame, request, moreinfo"
648,7,15,"You certainly can afford both! The hotel is the the Olive Market Hotel, a 4 star hotel in the heart of the city, near a park.",wizard,inform
648,7,16,Great! Amenities ?,user,request
648,7,17,"Free parking, free breakfast, and free wifi!",wizard,inform
648,7,18,Sounds terrific! What is the price comparison for economy flights compared to business class?,user,request
648,7,19,"Business class costs 14258.97USD, and 11161.51USD for economy.",wizard,"offer, offer"
648,9,20,"hmm ok, well I think economy class would be better for us. More money to spend on activities",user,switch_frame
648,9,21,Should I go ahead and book this trip for you?,wizard,suggest
648,9,22,What are the dates?,user,request
648,9,23,September 7 to 12.,wizard,inform
648,9,24,"Ok, let’s book it!",user,inform
648,9,25,Done. Have a wonderful trip!,wizard,inform
648,9,26,Thanks :smile:,user,thankyou
649,1,0,"Hey, I need to take two of my clients for a few days on a business trip. We have to leave Aug 29",user,"inform, inform"
649,1,1,"I can help with that, where are you leaving from and where do you plan on going?",wizard,request
649,1,2,We'll be leaving from St. Petersburg. Can you check for trips to Osaka first?,user,inform
649,1,3,"Certainly, this is for three adults?",wizard,confirm
649,1,4,yes,user,affirm
649,1,5,"We don't have flights leaving on August 29, but would September 2 be okay?",wizard,"no_result, suggest"
649,2,6,Can you check whether you have Aug 29 for Brasilia then?,user,inform
649,2,7,That I do! How does a 12 day trip to the Parallel Angel sound?,wizard,offer
649,2,8,Do you have a shorter option? It's only a business trip and I might not want to spend 12 days with my clients,user,"inform, negate"
649,2,9,How does 9 days sound instead?,wizard,offer
649,5,10,Can you also check check Athens for me?,user,inform
649,5,11,We have an option for August 30 to September 11 in Athens.,wizard,offer
649,6,12,What kind of hotel is it?,user,"switch_frame, request"
649,6,13,"Its the Lunar Jewel Lodge, a 3 star hotel near the mall.",wizard,inform
649,6,14,and that's the only option?,user,request
649,6,15,"Yes, thats the only hotel we have in Athens",wizard,affirm
649,7,16,okay back to Brasilia. Do you have something closer to 5 days?,user,"switch_frame, inform"
649,7,17,"We have 7 day trips, but they all depart on September 8. Would you prefer these instead?",wizard,offer
649,4,18,"You know what, the 9 days leaving Aug 29 sounds better. business?",user,"switch_frame, request"
649,4,19,"For 9382.7USD, I can book all of you on business class!",wizard,offer
649,9,20,Awesome! Please book it,user,"switch_frame, inform"
649,9,21,"Will do, and send an email confirmation your way. Have a great trip!",wizard,inform
649,9,22,Thank you!,user,thankyou
650,1,0,im leaving kingston need to go to rosario,user,"inform, inform"
650,1,1,Do you have a date of departure?,wizard,request
650,1,2,no. but i must return by sept 11,user,inform
650,1,3,Will you be travelling accompanied by anyone else?,wizard,request
650,1,4,1 other adult,user,inform
650,1,5,We have one flight/hotel package available available between now and Sept 11 at 4 star hotel in Rosario. Would you like more details?,wizard,"offer, hearmore"
650,2,6,fine,user,"switch_frame, moreinfo"
650,2,7,It is an 11 day package at the Opportunity Suites located near shopping and including free wifi and breakfast. The total price is  5831.3USD.,wizard,inform
650,2,8,guest rating?,user,request
650,2,9,8.86 / 10,wizard,inform
650,3,10,any 5 stars in sao paulo?,user,inform
650,3,11,No availability in Sao Paulo,wizard,no_result
650,4,12,leaving from Santos?,user,inform
650,4,13,Neither,wizard,no_result
650,2,14,book rosario for 2 adults,user,switch_frame
651,1,0,NYC to St. Louis,user,"inform, inform"
651,1,1,Do you have a  budget?,wizard,request
651,1,2,2200,user,inform
651,1,3,Are you travelling with anyone?,wizard,suggest
651,1,4,no,user,negate
651,1,5,When would you like to leave?,wizard,request
651,1,6,sept 9,user,inform
651,1,7,"Our best package is from September 17th to September 24th at a 3.5 star hotel with 9.16/10 guest rating. The hotel is near the airport and a theatre, they also offer free parking, breakfast, and wifi. This business flight package costs 2021.73.",wizard,offer
651,1,8,i need to travel between sept 9 and 15,user,inform
651,1,9,There are no packages within these dates.,wizard,no_result
651,3,10,what about on august 31st,user,inform
651,3,11,"You might be more satisfied with these results. We have a 5 star hotel, 8.98/10 guest rating, free breakfast, and wifi, business class flights, departing August 31th and returning September 8th. This package comes to 1172.43.",wizard,offer
651,4,12,what hotel?,user,"switch_frame, request"
651,4,13,This is the Lunar,wizard,inform
651,4,14,ok lets book,user,inform
652,1,0,Hey! I need to get out of Jerusalem by Sep 2 for a while. Any options for Queenstown?,user,"inform, inform"
652,1,1,Unfortunately not...is there another destination city I can look up for you?,wizard,"suggest, sorry"
652,2,2,What if I leave from Marseille?,user,inform
652,2,3,In that case I can definitely get you to Queenstown! How does a trip from September 12 to 17 sound to you?,wizard,offer
652,2,4,"I need to leave by Sep 2 though, is that possible?",user,inform
652,2,5,"Absolutely, does August 30 to Sept 2 work?",wizard,offer
652,2,6,I need to stay at least for a week,user,inform
652,2,7,"Unfortunately, our longest trips are 6 days long.",wizard,"suggest, sorry"
652,5,8,"Alrighty then, what are the 6 day trip options?",user,switch_frame
652,5,9,"The option is the one I previously mentioned to you, which departs on September 12.",wizard,inform
652,6,10,Can you check for trips to Hamburg from Jerusalem then?,user,inform
652,6,11,I regret to say that we do not offer trips from Hamburg to Jerusalem.,wizard,no_result
652,6,12,Sorry I was asking for trips to Hamburg from Jerusalem,user,inform
652,6,13,Unfortunately we don't have that in our database either.,wizard,"no_result, sorry"
652,7,14,What about Hamburg from Marseille then?,user,inform
652,7,15,"We do have that - how does 8 days at the Hotel Peter, from August 31 to September 7, sound to you?",wizard,offer
652,7,16,"Forgot to tell you though, my budget is 1700",user,inform
652,7,17,"How many adults and children are traveling with you? For one adult, this package is well below your budget.",wizard,"request, inform"
652,7,18,Just myself. Are there longer packages that would be below my budget?,user,"inform, request"
652,7,19,"8 days is the longest we have, but I can get you this trip for only 148.11USD. Should I go ahead and book?",wizard,"inform, suggest"
652,8,20,Just $148.11? Okay let's book it!,user,"switch_frame, inform"
652,8,21,"Yup! Perfect, its booked! Have a great trip!",wizard,inform
652,8,22,thanks!,user,thankyou
653,1,0,"I need to travel to Phili. on september 11, from recife",user,inform
653,1,1,I have nothing for Sept 11 departure from Recife to Philadelphia. Can you travel on any other day or can I check other destinations for you?,wizard,"no_result, suggest"
653,1,2,after september 11 but before september 26 ok,user,inform
653,1,3,How many days would you like to stay in Philadelphia?,wizard,"request, inform"
653,1,4,under 3400 dollars,user,inform
653,1,5,We have a 14 day stay at the Mirror Inn for 3206.44USD. How does that sound?,wizard,offer
653,2,6,what dates,user,"switch_frame, request"
653,2,7,Departing on Sept 13th and returning on Sept 25th . We also have an 8 day package from the 12th of September to the 18th.,wizard,"inform, offer"
653,2,8,14 days sounds better,user,inform
653,2,9,We can even send you on business class for a total of 3206.44USD,wizard,offer
653,4,10,great i like it! book it please,user,"switch_frame, inform"
653,4,11,This trip had been reserved for you.  Please contact us should you have any further needs.,wizard,inform
654,1,0,I'm looking to take 5 friends to Leon.,user,"inform, inform"
654,1,1,Where are you leaving from and are these all adults?,wizard,"request, confirm"
654,2,2,"I am leaving from Leon and going to Tijuana. Yes, adults...",user,"inform, affirm"
654,2,3,Okay. Do you have a budget?,wizard,request
654,2,4,...No,user,inform
654,2,5,Okay. When would you like to go?,wizard,request
654,2,6,Whenever the best package is available,user,inform
654,2,7,"We have a 3 star hotel, 7.15/10 guest rating, near shopping, free parking, breakfast, and wifi, departing September 2nd, returning September 12th, business class flights, total cost for this package is 21536.38.",wizard,offer
654,4,8,Not interested. What's available in San Diego?,user,"negate, inform"
654,4,9,"Our best package in San Diego is a 3 star hotel, 8.86/10 guest rating, near a park, free parking, breakfast, and wifi, departing September 8th and returning September 14th, business class flights, and the total cost of this package is 11278.15.",wizard,offer
654,6,10,"Montreal, find me something better.",user,inform
654,6,11,"We have a 4 star hotel near a mall and market, 8.86/10 guest rating, free parking and wifi, departing September 6th and returning the 10th, business class flights, and in total the package costs 19135.83.",wizard,offer
654,7,12,Good enough. Book it.,user,"switch_frame, inform"
654,7,13,Great! It is booked! Have a great day and keep an eye out for a confirmation email!,wizard,inform
655,1,0,HI,user,greeting
655,1,1,Hi what can I do for you?,wizard,greeting
655,1,2,I NEED TO CHECK MONTREAL FOR MEWTWO!!,user,"inform, inform"
655,1,3,I understand. You would like to travel to Montreal. Where will you leave from?,wizard,"confirm, request"
655,1,4,I AM IN MEXICO CITY ,user,inform
655,1,5,Would that be Mexico City?,wizard,confirm
655,1,6,I AM IN MEXICO CITY,user,affirm
655,1,7,How many people in your party?,wizard,request
655,1,8,3 ADULTS,user,inform
655,1,9,Dates please,wizard,request
655,1,10,I CAN LEAVE AFTER MONDAY SEPTEMBER 12,user,inform
655,1,11,An do you have a maximum number of days that you would like to remain in Montreal?,wizard,"request, inform"
655,1,12,NO,user,inform
655,1,13,I have a 19 day stay for you for 5812.63USD.  Is that an appropriate length of time for you?,wizard,offer
655,2,14,YEAH!!!!!!!!',user,switch_frame
655,2,15,"It is a 4 star rated hotel called The Illustrious Haven Hotel, located near the market and the mall. You'll also get free parking and free wifi with your package. We have space between Sept 12 and 30.",wizard,inform
655,3,16,I NEED TO CHECK OUT PARIS AS WELL THOUGH OK??,user,inform
655,3,17,"Mexico City to Paris for 3 adults, same dates?",wizard,confirm
655,3,18,YEA!!!!,user,affirm
655,3,19,Do you have a cap on what you would like to spend?,wizard,request
655,3,20,I WILL SPEND 10 THOUSAND THREE HUNDRED DOLLARS,user,inform
655,3,21,"I have 2 very comparable 4 star hotels, both free wifi and breakfast included, one at 8501.57USD, and the other at 10199.69USD. The main difference is that the second is located near the palace and museum.",wizard,"offer, offer, offer"
655,3,22,HOW LONG ARE THOSE STAYS,user,request_compare
655,3,23,Both 10 days. Would you like more information on either one of these choices?,wizard,"inform, hearmore"
655,6,24,MORE INFO ON THE PALACE,user,switch_frame
655,6,25,"That would be the Hotel Regal Universe with a 10 day stay from Sept 18 to Sept 26. 4 star, free wifi and breakfast, and as discussed previously near the museum and the palace all for 10199.69USD for your group of 3.  Should I book this one?",wizard,"inform, suggest"
655,6,26,YEAH!! SOUNDS PERFECT!! ALRIGHT!!!!!!!!!,user,inform
655,6,27,"I will look after that, have an awesome trip",wizard,inform
656,1,0,"Hi, can you help me book a trip with my assistant? We are only free between Aug 30 and Sep 7",user,"inform, inform"
656,1,1,I can indeed! Where are you headed?,wizard,request
656,1,2,Let's see what you have for Ulsan,user,inform
656,1,3,Where would you be departing from?,wizard,request
656,1,4,Toronto,user,inform
656,1,5,And how many adults and children will be on this trip?,wizard,request
656,1,6,Just two adults,user,inform
656,1,7,"I'm happy to report that we have a trip between August 30 and September 4, at a 5 star hotel. Would you like to know more about this option?",wizard,offer
656,2,8,Would you know if it's close to a park?,user,"switch_frame, request"
656,2,9,"Its near a park, shopping, and a mall!",wizard,inform
656,2,10,Nice! Forgot to mention my budget is 3300. How much will this trip cost?,user,"inform, request"
656,2,11,"Unfortunately, none of our trips for two adults fit in that budget. This particular trip costs 6992.48USD. Would you like for me to look up a different destination?",wizard,"inform, no_result, suggest, sorry"
656,2,12,There are no cheaper options in Ulsan?,user,"request, inform"
656,2,13,The cheapest trip to Ulsan I have costs 4731.5USD.,wizard,"offer, inform"
656,4,14,How about Buenos Aires?,user,inform
656,4,15,"Unfortunately, we do not have results for Toronto to Buenos Aires.",wizard,"no_result, sorry"
656,5,16,Athens?,user,inform
656,5,17,None for Athens either. :disappointed:,wizard,no_result
656,5,18,I don't think this trip will work out for us then,user,
656,5,19,Sorry I couldn't find you a trip...please let me know if I can help with any future trips!,wizard,sorry
656,5,20,"No worries, thanks!",user,thankyou
657,1,0,psssstttttt,user,
657,1,1,Hello! How can I help you?,wizard,greeting
657,1,2,I have 3500 dollars and a helping hand to lend. I must try to go to Athens,user,inform
657,1,3,Where are you leaving from?,wizard,request
657,1,4,Lets try Naples,user,inform
657,1,5,When would you like to leave?,wizard,request
657,1,6,I can travel between the second and twentieth of September,user,inform
657,1,7,Are you travelling alone?,wizard,suggest
657,1,8,Yes and I will bring my many dogs :dog:,user,affirm
657,1,9,There's only one result and it is from August 30th to September 8th.,wizard,offer
657,2,10,What is the hotel like? What is it nearby?,user,"switch_frame, moreinfo"
657,2,11,It is a 3 star hotel near a mall and has a 0/10 guest rating and free parking and wifi.,wizard,inform
657,3,12,Can you tell me what is available in Nagoya?,user,inform
657,3,13,"There is one package available. It is a 3 star hotel, near a university, 8.69/10 guest rating, free parking, breakfast, and wifi, departing September 6th and returning the 11th, economy flight, total cost is 3217.49.",wizard,offer
657,5,14,"Ok, not bad.. Lastly can you check Kyoto Please",user,inform
657,5,15,There are no availabilities.,wizard,no_result
657,6,16,If I leave my departure city open can you find me anything? I would like to stay near a park.,user,inform
657,6,17,"We have a package to Vancouver at a 4 star hotel near a park and museum. The guest rating is 10/10 and they offer free parking, breakfast, and wifi. The departure flight is September 3rd and the return flight is on the 10th. The price of this package is 2985.94.",wizard,offer
657,6,18,But I need to go to Athens,user,inform
657,6,19,There are no parks near the hotels in Athens.,wizard,no_result
657,3,20,Nagoya?,user,switch_frame
657,3,21,No the only hotel here is near a university.,wizard,inform
657,5,22,What about Kyoto???,user,switch_frame
657,5,23,There are no availabilities.,wizard,no_result
658,1,0,I need your help to book my family a trip from Kabul to Seoul. What's the cheapest you've got?,user,"inform, inform"
658,1,1,"Unfortunately, I haven't got any flights fitting those parameters. Do you have any other destinations in mind?",wizard,"canthelp, suggest, sorry"
658,1,2,Any options for airports nearby?,user,
658,1,3,We don't have any flights out of Kabul. Is there any chance you could change your city of departure?,wizard,"no_result, suggest"
658,1,4,No I don't think we can leave from anywhere else,user,negate
658,1,5,Sorry to hear! Is there anything else I can help you with today?,wizard,sorry
658,1,6,No it's alright! thanks though!,user,thankyou
659,1,0,Hey! Yes! The 5 of us are looking to go somewhere from Sep 13 to Sep 22,user,"inform, inform"
659,1,1,Fun! Where are you departing from?,wizard,request
659,1,2,We're in Miami. And we want to maybe go to Philly,user,inform
659,1,3,"I can do that! How does 10 days at the Mirror Inn, from September 13 to 22 sound?",wizard,offer
659,2,4,How much will the total cost?,user,"switch_frame, request"
659,2,5,The total cost is 4479.15USD.,wizard,inform
659,2,6,"That could work... I've got a little bit left on my budget, are there better hotel options?",user,request_alts
659,2,7,"I can get you on a business class flight, but it appears that the Mirror Inn is our only hotel in Philadelphia.",wizard,"offer, inform"
659,3,8,how much would business flights cost?,user,"switch_frame, request"
659,3,9,5486.96USD,wizard,inform
659,4,10,Could you check the same dates for Long Beach?,user,inform
659,4,11,"I can get you a trip to Long Beach from September 14 to 22 at the Ornate Inn, which would cost only 2132.0USD. Interested?",wizard,offer
659,4,12,Is that the only option for Long Baech?,user,request_alts
659,4,13,"I can get you on business class flights for 2502.0USD, but yes that is the only hotel we have in Long Beach,",wizard,offer
659,2,14,In this case I think Philadelphia is better,user,switch_frame
659,2,15,"Certainly. Its a 2 star hotel but enjoys a 6.61/10 guest rating, and is conveniently located next to a park and museum. Amenities include free parking, free breakfast, and free wifi.",wizard,inform
659,5,16,What about the Long Baech hotel?,user,switch_frame
659,5,17,"The Ornate in Long Beach is 2.5 star, with a 6.91/10 guest rating. It also has free parking, free breakfast, and free wifi, and is right next to the airport.",wizard,inform
659,5,18,What would the flight time be?,user,request
659,5,19,It would depart at 9AM and arrive at 10:32AM. Return flight departs at 2AM and arrives at 3:32AM.,wizard,inform
659,2,20,And the flight to Philadelphia?,user,"switch_frame, request"
659,2,21,It would depart at 7AM and arrive at 9:46AM. Return flight departs at 2AM and arrives at 4:46AM.,wizard,inform
659,3,22,can you book the business flights please?,user,"switch_frame, inform"
659,3,23,Booked! Have a great trip!,wizard,inform
659,3,24,Thanks!,user,thankyou
660,1,0,Hello there I am looking for a travel package departing from Tofino on or after August 29. I would like to go to Calgary with a party of fourteen adults.,user,inform
660,1,1,"Hello, I have nothing that matches your request. Can I look for other destinations?",wizard,no_result
660,2,2,I can leave from Kabul if need be,user,inform
660,2,3,I have nothing available from Kabul but should you want to leave from Sacramento I definitely have packages.,wizard,"no_result, suggest"
660,4,4,nah I can’t do that. What about Washington with 7 adults?,user,"negate, inform"
660,4,5,Washington to Calgary for seven?,wizard,confirm
660,4,6,Sure,user,affirm
660,4,7,Nothing available from Washington to Calgary,wizard,no_result
661,1,0,"ahhhh hey bud. I need to get the heck outta tel aviv ASAP
can ya get me to London for, say, 2900? and TODAY please",user,inform
661,1,1,There are no results. Is there a different destination you'd like to visit?,wizard,"no_result, suggest"
661,2,2,ahhh I can leave from Sacramento,user,inform
661,2,3,"We only have packages from Sacramento to puebla, San Francisco, Indianapolis, Dublin, and San Antonio.",wizard,"suggest, suggest, suggest, suggest, suggest, suggest"
662,1,0,send my parents somewhere for 1800 from Burlington,user,inform
662,1,1,When?,wizard,request
662,1,2,Sept 2-19,user,inform
662,1,3,"I can get them to Calgary from September 7th to 19th. This is a 4 star hotel 0/10 guest rating, free parking and wifi, near a university, business flights, and the total cost is 674.27.",wizard,offer
662,2,4,that's awesome! is that the longest trip you have available?,user,"switch_frame, request"
662,2,5,"Our longest trip is from September 3rd to 17th at a 2 star hotel near a park, museum, and university, free parking, breakfast, and wifi, 6.51/10 guest rating, economy flight, total price of 1735.78.",wizard,"offer, inform"
662,2,6,It'll be way easier to sell them on the 4 star. Can I book that first package for them,user,"inform, inform"
662,2,7,Yes! This package is booked! You will receive a confirmation email soon! Have a great day!,wizard,inform
662,2,8,Thanks!,user,thankyou
663,1,0,Hey there :slightly_smiling_face: I’m bringing my wife (2 adults) and 4 kids (6 people in total) on vacation for 8900 dollars,user,"inform, inform"
663,1,1,Anywhere special you would like to go?,wizard,request
663,1,2,Maybe Athens?,user,inform
663,1,3,An where are you going to fly from?,wizard,request
663,1,4,Santos,user,inform
663,1,5,We do not provide packages from Santos to Athens.  Can I check other destinations for you?,wizard,"no_result, suggest"
663,2,6,Ahhh ok check Alexandria,user,inform
663,2,7,"Santos to Alexandria offers the Bronze Inn & Suites  for an 8 day stay. This is a 3 star hotel, close to the university and including free wifi, parking and breakfast for the whole family. All this for 8783.14USD.",wizard,offer
663,4,8,One last thing I wanted to check on was Houston packages. What’ve you got there?,user,inform
663,4,9,There are no trip packages provided from Santos to Houston.,wizard,no_result
663,3,10,"Ok, well I guess we’ll have to go with Alexandria",user,switch_frame
663,3,11,Should I book the Bronze Inn & Suites for you then?,wizard,suggest
663,3,12,"Sure, let’s do it",user,affirm
663,3,13,I will arrange that for you right away.,wizard,inform
663,3,14,"Great, thank you",user,thankyou
664,1,0,So my friend and I want to go to Hamburg,user,"inform, inform"
664,1,1,From where?,wizard,request
664,1,2,Brasilia. We can leave anytime but we hope to get back by Sep 6,user,inform
664,1,3,Do you have a budget?,wizard,request
664,1,4,Nope,user,inform
664,1,5,"We have one result at a 3 star hotel in the heart of the city and near a museum, free breakfast, wifi, and parking, from August 30th to September 6th, business flights, total cost is 5092.43.",wizard,offer
664,3,6,Are there better options if we go to Los Angeles?,user,inform
664,3,7,There are no results for Los Angeles.,wizard,no_result
664,4,8,What if we leave from Puebla?,user,inform
664,4,9,"There is a 3 star hotel from September 2nd to 6th, 8.86/10 guest rating, near a university, free parking, breakfast, and wifi, business flights, total price is 3197.26.",wizard,offer
664,4,10,Any other options?,user,request_alts
664,4,11,No this is the only package available.,wizard,no_result
664,2,12,I guess I'll go with Brasilia,user,"switch_frame, inform"
664,2,13,Great! This package is booked! Have a great day!,wizard,inform
664,2,14,thanks!,user,thankyou
665,1,0,"I need to get away from Sendai between Sept 6-17. 3 adults, 6 kids",user,"inform, inform"
665,1,1,"Great, where would you like to go?",wizard,request
665,1,2,Anywhere,user,inform
665,1,3,Do you have a budget in mind?,wizard,request
665,1,4,25300 $$,user,inform
665,1,5,"How about a 12 day trip to Montreal? From September 6 to 17, you'll be staying at The Illustrious Haven Hotel, a 4 star hotel with a 8.86/10 guest rating.",wizard,offer
665,2,6,Sounds lovely. What ammenities are included? And how much does that cost.,user,"switch_frame, request"
665,2,7,"Free parking and wifi come free! Business class flights cost 23813.37USD, while economy class flights are 18607.42USD.",wizard,"inform, offer, offer"
665,2,8,Have I got any other options available?,user,request_alts
665,2,9,"Definitely - you could go to Calgary from September 7 to 16, where you'd be staying at the Amusement, another 4 star hotel.",wizard,offer
665,2,10,Can you list the other possible detinations?,user,request_alts
665,2,11,How about Punta Cana from September 6 to 15? A 3 star hotel near the palace and theatre is available.,wizard,offer
665,6,12,Breakfast included?,user,"switch_frame, request"
665,6,13,"Not only breakfast, but also wifi and parking!",wizard,inform
665,6,14,Lets book Punta Cana,user,inform
665,6,15,"Happy to do so, have a great trip!",wizard,inform
665,6,16,Thanks!,user,thankyou
666,1,0,Hello there!,user,greeting
666,1,1,"Hi there, where are you looking to go today?",wizard,greeting
666,1,2,"I am not sure yet, I have a few options which I am looking to explore",user,
666,1,3,"I can help with that, where are you looking to depart from?",wizard,request
666,1,4,I need to see to a disobedient little Sharpei in Long Beach I would be available to travel from the first of September until the 18th,user,inform
666,1,5,That sounds like fun! Do you have a city of departure in mind?,wizard,request
666,1,6,"No, I have no set departure city. I am often travelling.",user,inform
666,1,7,"Got it. We can get you from Los Angeles to Long Beach, from September 8 to 18. Would this work?",wizard,offer
666,2,8,"That could work yes, is it under 4800 dollars?",user,"switch_frame, inform"
666,2,9,"Definitely, total cost comes to 1062.90USD.",wizard,inform
666,2,10,Is the hotel near a park?,user,inform
666,2,11,"Its not, but its near an airport!",wizard,inform
666,3,12,Can you look into Pittsburgh for me,user,inform
666,3,13,Would this be Pittsburgh as the city of origin or Pittsburgh as the destination?,wizard,"confirm, confirm"
666,3,14,Destination,user,affirm
666,3,15,"I've got you a 3.5 star hotel near the park! How does 13 days at the Onyx Isle Hotel, from September 3 to 18, sound?",wizard,offer
666,4,16,Where is this hotel situated?,user,"switch_frame, request"
666,4,17,"Its in Pittsburgh, as you requested.",wizard,inform
666,4,18,I mean what is nearby the hotel,user,request
666,4,19,Just the park.,wizard,inform
666,4,20,Book me please,user,inform
666,4,21,Will do! Have a great stay!,wizard,inform
666,4,22,Thank you :dog:,user,thankyou
667,1,0,"hey so i need 2 get my parents out of town. where can u ship em between septemeber 2 and 13th for 3500 dollars?
leaving from montreal ",user,inform
667,1,1,From Montreal to any destination between September 2nd and 13th on a budget of $3500. Will that be for 2 adults?,wizard,confirm
667,1,2,yes correct,user,affirm
667,1,3,Are your dates flexible?,wizard,request
667,1,4,ah no,user,inform
667,1,5,I have no flights leaving Montreal on those dates,wizard,no_result
667,1,6,how is that possible,user,
668,1,0,Hi there! Got anything from Kabul to Tel Aviv?,user,"greeting, inform"
668,1,1,Do you have a budget?,wizard,request
668,1,2,Show me the cheapest you've got,user,inform
668,1,3,"Oops, there are no results for this request.",wizard,no_result
668,1,4,Nothing from Kabul to Tel Aviv??,user,inform
668,1,5,No sorry!,wizard,sorry
668,1,6,That sucks. I'll look somewhere else,user,goodbye
668,1,7,Sorry I couldn't be more help! Have a nice day!,wizard,"sorry, goodbye"
669,1,0,I need to book a company vacation from August 29th until September first,user,"inform, inform"
669,1,1,For how many people and to where?,wizard,request
669,1,2,"Ahhhh lets see, in total there are 22 of us. Leaving Tel Aviv and going to Buenos Aires",user,inform
669,1,3,Are your dates set or can they be changed?,wizard,request
669,1,4,"Set, we have to be back at work",user,inform
669,1,5,I cannot find any hotel bundles in Buenos Aires out of Tel Aviv for that many people. Can I try other cities for you?,wizard,"no_result, suggest"
669,2,6,Check out Washington,user,inform
669,2,7,Washington is also unavailable,wizard,no_result
669,2,8,Is anywhere available…?,user,request_alts
669,2,9,"For a group of 22 out of Tel Aviv, we have nothing available",wizard,no_result
670,1,0,"Hi, I want to take my kid to Maceio. Will you be able to help me with this trip?",user,"inform, inform"
670,1,1,Yes. Where will you be leaving from?,wizard,request
670,1,2,Sorry forgot to tell you! We're in Paris.,user,inform
670,1,3,How many people altogether?,wizard,request
670,1,4,So myself and my child,user,inform
670,1,5,What is your budget?,wizard,request
670,1,6,Nothing specific in mind. Can you show me a few options to help me decide?,user,inform
670,1,7,"Sure, when would you like to leave?",wizard,request
670,1,8,We don't have a preference. We just want to go for a few days... maybe a week,user,inform
670,1,9,There are no results. Can you leave from a different location?,wizard,"no_result, suggest"
670,2,10,We could also leave from Sao Paulo,user,inform
670,2,11,There are no results for this either.,wizard,no_result
670,3,12,Sorry my bad. I meant we can also go to Sao Paulo instead of Maceio.,user,"inform, negate"
670,3,13,"We have a 3 star hotel in the heart of the city, near a cathedral, and theatre. There is a 6.91/10 guest rating and they offer free breakfast and wifi. This is a business class flight from September 12th to 18th and the price for this package is 5881.15.",wizard,offer
670,3,14,We could actually do with economy flights,user,inform
670,3,15,"Yes, the economy package is 4576.56.",wizard,offer
670,5,16,That works! Can you book it for me?,user,"switch_frame, inform"
670,5,17,Sure! It is booked and you will receive a confirmation email soon! Have a great day!,wizard,inform
670,5,18,Awesome thanks!,user,thankyou
